"[Setting]"
"Graph","Graph8"
"File Name","E:\??? ???? ???\2.????\MW#01\Auto_0006\SOUND\NL_001_20180913_170920_130dB_0006_0000_ST0001.wav"
"Channel","1"
"Sampling Frequency","48000"
"Calibration","Calibrated"
"Y Label","Pa      "
"Data Time","0d 00:00:40.000"
"Start Time","0d 00:02:50.000"
"End Time","0d 00:03:30.000"
"HPF Cutoff Frequency","----"
"HPF Order","OFF"
"LPF Cutoff Frequency","----"
"LPF Order","OFF"
"Dif-Int Filter","OFF"
"Analysis","Wave"
"Frequency Weighting","Z"
"Time Weighting","F"
"Calc Start Time","0d 00:00:00.000"
"Calc End Time","0d 00:00:00.000"

"[Calc Data]"
"Max","Time of Max","Min","Time of Min","Average","Variance","Root Mean Square"
"-----","-----","-----","-----","-----","-----","-----"

"[Tshort Data]"
"Time","Amplitude"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","17.242890E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.561","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.562","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","0.000000E+0"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.563","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","8.621445E-3"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.564","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.565","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.566","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","-8.621445E-3"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","-8.621445E-3"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","-8.621445E-3"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.567","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.568","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","0.000000E+0"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.569","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.570","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","17.242890E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","17.242890E-3"
"0d 00:02:50.571","17.242890E-3"
"0d 00:02:50.571","17.242890E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.571","17.242890E-3"
"0d 00:02:50.571","17.242890E-3"
"0d 00:02:50.571","17.242890E-3"
"0d 00:02:50.571","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","8.621445E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.572","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.573","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
"0d 00:02:50.574","17.242890E-3"
